INTERVAL_DATETIME,REGIONID,LOAD_DATE,OPERATIONAL_DEMAND_POE10,OPERATIONAL_DEMAND_POE50,OPERATIONAL_DEMAND_POE90,LASTCHANGED
3/3/2023 2:30,NSW1,3/3/2023 1:57,6650,6559,6467,3/3/2023 1:57
3/3/2023 3:00,NSW1,3/3/2023 2:27,6536,6446,6356,3/3/2023 2:27
3/3/2023 3:30,NSW1,3/3/2023 2:57,6585,6495,6404,3/3/2023 2:57
3/3/2023 4:00,NSW1,3/3/2023 3:27,6629,6537,6446,3/3/2023 3:27
3/3/2023 4:30,NSW1,3/3/2023 3:57,6801,6707,6613,3/3/2023 3:57
3/3/2023 5:00,NSW1,3/3/2023 4:27,7049,6952,6855,3/3/2023 4:27
3/3/2023 5:30,NSW1,3/3/2023 4:57,7452,7349,7247,3/3/2023 4:57
3/3/2023 6:00,NSW1,3/3/2023 5:27,7903,7795,7686,3/3/2023 5:27
3/3/2023 6:30,NSW1,3/3/2023 5:57,8134,8022,7910,3/3/2023 5:57
3/3/2023 7:00,NSW1,3/3/2023 6:27,8194,8082,7969,3/3/2023 6:27
3/3/2023 7:30,NSW1,3/3/2023 6:57,8222,8109,7995,3/3/2023 6:57
3/3/2023 8:00,NSW1,3/3/2023 7:27,8055,7944,7833,3/3/2023 7:27
3/3/2023 8:30,NSW1,3/3/2023 7:57,7857,7749,7641,3/3/2023 7:57
3/3/2023 9:00,NSW1,3/3/2023 8:27,7976,7866,7756,3/3/2023 8:27
3/3/2023 9:30,NSW1,3/3/2023 8:57,7860,7752,7644,3/3/2023 8:57
3/3/2023 10:00,NSW1,3/3/2023 9:27,7745,7638,7531,3/3/2023 9:27
3/3/2023 10:30,NSW1,3/3/2023 9:58,7604,7500,7395,3/3/2023 9:58
3/3/2023 11:00,NSW1,3/3/2023 10:27,7506,7402,7299,3/3/2023 10:27
3/3/2023 11:30,NSW1,3/3/2023 10:57,7403,7301,7199,3/3/2023 10:57
3/3/2023 12:00,NSW1,3/3/2023 11:27,7374,7273,7171,3/3/2023 11:27
3/3/2023 12:30,NSW1,3/3/2023 11:57,7592,7488,7383,3/3/2023 11:57
3/3/2023 13:00,NSW1,3/3/2023 12:27,7686,7581,7475,3/3/2023 12:27
3/3/2023 13:30,NSW1,3/3/2023 12:58,7671,7565,7460,3/3/2023 12:58
3/3/2023 14:00,NSW1,3/3/2023 13:27,7609,7504,7399,3/3/2023 13:27
3/3/2023 14:30,NSW1,3/3/2023 13:57,7686,7580,7475,3/3/2023 13:57
3/3/2023 15:00,NSW1,3/3/2023 14:27,7873,7764,7656,3/3/2023 14:27
3/3/2023 15:30,NSW1,3/3/2023 14:57,8201,8088,7975,3/3/2023 14:57
3/3/2023 16:00,NSW1,3/3/2023 15:27,8460,8343,8227,3/3/2023 15:27
3/3/2023 16:30,NSW1,3/3/2023 15:57,8776,8655,8535,3/3/2023 15:57
3/3/2023 17:00,NSW1,3/3/2023 16:28,8977,8853,8729,3/3/2023 16:28
3/3/2023 17:30,NSW1,3/3/2023 16:57,8992,8868,8745,3/3/2023 16:57
3/3/2023 18:00,NSW1,3/3/2023 17:27,9147,9021,8895,3/3/2023 17:27
3/3/2023 18:30,NSW1,3/3/2023 17:57,9149,9023,8897,3/3/2023 17:57
3/3/2023 19:00,NSW1,3/3/2023 18:27,9078,8953,8828,3/3/2023 18:27
3/3/2023 19:30,NSW1,3/3/2023 18:57,8928,8805,8682,3/3/2023 18:57
3/3/2023 20:00,NSW1,3/3/2023 19:27,8714,8594,8474,3/3/2023 19:27
3/3/2023 20:30,NSW1,3/3/2023 19:57,8595,8477,8358,3/3/2023 19:57
3/3/2023 21:00,NSW1,3/3/2023 20:27,8343,8229,8114,3/3/2023 20:27
3/3/2023 21:30,NSW1,3/3/2023 20:57,8257,8143,8029,3/3/2023 20:57
3/3/2023 22:00,NSW1,3/3/2023 21:27,8161,8048,7936,3/3/2023 21:27
3/3/2023 22:30,NSW1,3/3/2023 21:57,8122,8010,7898,3/3/2023 21:57
3/3/2023 23:00,NSW1,3/3/2023 22:27,7920,7811,7702,3/3/2023 22:27
3/3/2023 23:30,NSW1,3/3/2023 22:58,7749,7643,7536,3/3/2023 22:58
3/4/2023 0:00,NSW1,3/3/2023 22:58,7612,7494,7376,3/3/2023 22:58
3/4/2023 0:30,NSW1,3/3/2023 23:57,7441,7321,7201,3/3/2023 23:57
3/4/2023 1:00,NSW1,3/4/2023 0:27,7210,7093,6977,3/4/2023 0:27
3/4/2023 1:30,NSW1,3/4/2023 0:57,6865,6754,6643,3/4/2023 0:57
3/4/2023 2:00,NSW1,3/4/2023 1:28,6650,6542,6435,3/4/2023 1:28
3/4/2023 2:30,NSW1,3/4/2023 1:58,6564,6458,6352,3/4/2023 1:58
3/4/2023 3:00,NSW1,3/4/2023 2:28,6466,6362,6257,3/4/2023 2:28
3/4/2023 3:30,NSW1,3/4/2023 2:58,6453,6348,6244,3/4/2023 2:58
3/4/2023 4:00,NSW1,3/4/2023 3:28,6491,6386,6282,3/4/2023 3:28
3/4/2023 4:30,NSW1,3/4/2023 3:57,6507,6402,6297,3/4/2023 3:57
3/4/2023 5:00,NSW1,3/4/2023 4:27,6660,6552,6444,3/4/2023 4:27
3/4/2023 5:30,NSW1,3/4/2023 4:58,6777,6668,6558,3/4/2023 4:58
3/4/2023 6:00,NSW1,3/4/2023 5:27,7000,6887,6773,3/4/2023 5:27
3/4/2023 6:30,NSW1,3/4/2023 5:58,7196,7079,6963,3/4/2023 5:58
3/4/2023 7:00,NSW1,3/4/2023 6:27,7231,7114,6997,3/4/2023 6:27
3/4/2023 7:30,NSW1,3/4/2023 6:58,7352,7233,7114,3/4/2023 6:58
3/4/2023 8:00,NSW1,3/4/2023 7:27,7380,7261,7141,3/4/2023 7:27
3/4/2023 8:30,NSW1,3/4/2023 7:57,7296,7178,7060,3/4/2023 7:57
3/4/2023 9:00,NSW1,3/4/2023 8:27,7151,7036,6920,3/4/2023 8:27
3/4/2023 9:30,NSW1,3/4/2023 8:57,7000,6887,6774,3/4/2023 8:57
3/4/2023 10:00,NSW1,3/4/2023 9:27,6876,6765,6653,3/4/2023 9:27
3/4/2023 10:30,NSW1,3/4/2023 9:57,6718,6610,6501,3/4/2023 9:57
3/4/2023 11:00,NSW1,3/4/2023 10:27,6683,6575,6467,3/4/2023 10:27
3/4/2023 11:30,NSW1,3/4/2023 10:57,6571,6465,6358,3/4/2023 10:57
3/4/2023 12:00,NSW1,3/4/2023 11:27,6629,6522,6415,3/4/2023 11:27
3/4/2023 12:30,NSW1,3/4/2023 11:57,6766,6657,6547,3/4/2023 11:57
3/4/2023 13:00,NSW1,3/4/2023 12:27,6819,6709,6598,3/4/2023 12:27
3/4/2023 13:30,NSW1,3/4/2023 12:57,6855,6744,6633,3/4/2023 12:57
3/4/2023 14:00,NSW1,3/4/2023 13:28,6857,6746,6636,3/4/2023 13:28
3/4/2023 14:30,NSW1,3/4/2023 13:57,6965,6853,6740,3/4/2023 13:57
3/4/2023 15:00,NSW1,3/4/2023 14:27,7216,7099,6982,3/4/2023 14:27
3/4/2023 15:30,NSW1,3/4/2023 14:57,7240,7123,7006,3/4/2023 14:57
3/4/2023 16:00,NSW1,3/4/2023 15:27,7356,7237,7118,3/4/2023 15:27
3/4/2023 16:30,NSW1,3/4/2023 15:57,7862,7735,7608,3/4/2023 15:57
3/4/2023 17:00,NSW1,3/4/2023 16:28,8252,8119,7985,3/4/2023 16:28
3/4/2023 17:30,NSW1,3/4/2023 16:57,8556,8418,8279,3/4/2023 16:57
3/4/2023 18:00,NSW1,3/4/2023 17:27,8654,8514,8374,3/4/2023 17:27
3/4/2023 18:30,NSW1,3/4/2023 17:57,8611,8472,8333,3/4/2023 17:57
3/4/2023 19:00,NSW1,3/4/2023 18:27,8614,8475,8335,3/4/2023 18:27
3/4/2023 19:30,NSW1,3/4/2023 18:57,8532,8394,8256,3/4/2023 18:57
3/4/2023 20:00,NSW1,3/4/2023 19:27,8396,8260,8124,3/4/2023 19:27
3/4/2023 20:30,NSW1,3/4/2023 19:57,8280,8146,8012,3/4/2023 19:57
3/4/2023 21:00,NSW1,3/4/2023 20:27,8076,7945,7815,3/4/2023 20:27
3/4/2023 21:30,NSW1,3/4/2023 20:57,7991,7862,7733,3/4/2023 20:57
3/4/2023 22:00,NSW1,3/4/2023 21:27,7863,7735,7608,3/4/2023 21:27
3/4/2023 22:30,NSW1,3/4/2023 21:57,7760,7634,7509,3/4/2023 21:57
3/4/2023 23:00,NSW1,3/4/2023 22:27,7612,7489,7366,3/4/2023 22:27
3/4/2023 23:30,NSW1,3/4/2023 22:57,7419,7299,7179,3/4/2023 22:57
3/5/2023 0:00,NSW1,3/4/2023 22:57,7290,7157,7024,3/4/2023 22:57
3/5/2023 0:30,NSW1,3/4/2023 23:57,7154,7039,6923,3/4/2023 23:57
3/5/2023 1:00,NSW1,3/5/2023 0:29,6935,6822,6710,3/5/2023 0:29
3/5/2023 1:30,NSW1,3/5/2023 0:58,6666,6558,6451,3/5/2023 0:58
3/5/2023 2:00,NSW1,3/5/2023 1:29,6462,6357,6253,3/5/2023 1:29
3/5/2023 2:30,NSW1,3/5/2023 1:59,6405,6301,6197,3/5/2023 1:59
3/5/2023 3:00,NSW1,3/5/2023 2:29,6314,6212,6110,3/5/2023 2:29
3/5/2023 3:30,NSW1,3/5/2023 2:58,6245,6144,6043,3/5/2023 2:58
3/5/2023 4:00,NSW1,3/5/2023 3:29,6253,6152,6051,3/5/2023 3:29
3/5/2023 4:30,NSW1,3/5/2023 3:58,6294,6192,6091,3/5/2023 3:58
3/5/2023 5:00,NSW1,3/5/2023 4:28,6374,6271,6168,3/5/2023 4:28
3/5/2023 5:30,NSW1,3/5/2023 4:58,6486,6381,6276,3/5/2023 4:58
3/5/2023 6:00,NSW1,3/5/2023 5:28,6588,6482,6375,3/5/2023 5:28
3/5/2023 6:30,NSW1,3/5/2023 5:58,6724,6615,6507,3/5/2023 5:58
3/5/2023 7:00,NSW1,3/5/2023 6:28,6755,6646,6537,3/5/2023 6:28
3/5/2023 7:30,NSW1,3/5/2023 6:58,6531,6425,6320,3/5/2023 6:58
3/5/2023 8:00,NSW1,3/5/2023 7:27,6465,6360,6255,3/5/2023 7:27
3/5/2023 8:30,NSW1,3/5/2023 7:57,6340,6237,6135,3/5/2023 7:57
3/5/2023 9:00,NSW1,3/5/2023 8:28,6035,5937,5840,3/5/2023 8:28
3/5/2023 9:30,NSW1,3/5/2023 8:57,5812,5718,5624,3/5/2023 8:57
3/5/2023 10:00,NSW1,3/5/2023 9:27,5686,5594,5502,3/5/2023 9:27
3/5/2023 10:30,NSW1,3/5/2023 9:57,5582,5492,5402,3/5/2023 9:57
3/5/2023 11:00,NSW1,3/5/2023 10:27,5527,5438,5349,3/5/2023 10:27
3/5/2023 11:30,NSW1,3/5/2023 10:57,5551,5462,5372,3/5/2023 10:57
3/5/2023 12:00,NSW1,3/5/2023 11:27,5587,5496,5406,3/5/2023 11:27
3/5/2023 12:30,NSW1,3/5/2023 11:57,5596,5505,5415,3/5/2023 11:57
3/5/2023 13:00,NSW1,3/5/2023 12:27,5880,5785,5690,3/5/2023 12:27
3/5/2023 13:30,NSW1,3/5/2023 12:57,6163,6063,5964,3/5/2023 12:57
3/5/2023 14:00,NSW1,3/5/2023 13:27,6536,6431,6325,3/5/2023 13:27
3/5/2023 14:30,NSW1,3/5/2023 13:57,6969,6856,6744,3/5/2023 13:57
3/5/2023 15:00,NSW1,3/5/2023 14:27,7649,7525,7401,3/5/2023 14:27
3/5/2023 15:30,NSW1,3/5/2023 14:57,7882,7755,7627,3/5/2023 14:57
3/5/2023 16:00,NSW1,3/5/2023 15:27,8343,8208,8073,3/5/2023 15:27
3/5/2023 16:30,NSW1,3/5/2023 15:57,8913,8769,8625,3/5/2023 15:57
3/5/2023 17:00,NSW1,3/5/2023 16:28,9250,9101,8951,3/5/2023 16:28
3/5/2023 17:30,NSW1,3/5/2023 16:58,9754,9583,9411,3/5/2023 16:58
3/5/2023 18:00,NSW1,3/5/2023 17:27,9971,9796,9621,3/5/2023 17:27
3/5/2023 18:30,NSW1,3/5/2023 17:57,9952,9763,9575,3/5/2023 17:57
3/5/2023 19:00,NSW1,3/5/2023 18:27,9789,9604,9419,3/5/2023 18:27
3/5/2023 19:30,NSW1,3/5/2023 18:57,9547,9367,9186,3/5/2023 18:57
3/5/2023 20:00,NSW1,3/5/2023 19:27,9347,9171,8994,3/5/2023 19:27
3/5/2023 20:30,NSW1,3/5/2023 19:57,9130,8958,8785,3/5/2023 19:57
3/5/2023 21:00,NSW1,3/5/2023 20:28,8764,8599,8433,3/5/2023 20:28
3/5/2023 21:30,NSW1,3/5/2023 20:57,8494,8333,8173,3/5/2023 20:57
3/5/2023 22:00,NSW1,3/5/2023 21:27,8276,8120,7963,3/5/2023 21:27
3/5/2023 22:30,NSW1,3/5/2023 21:57,8063,7911,7758,3/5/2023 21:57
3/5/2023 23:00,NSW1,3/5/2023 22:27,7816,7668,7520,3/5/2023 22:27
3/5/2023 23:30,NSW1,3/5/2023 22:57,7599,7455,7311,3/5/2023 22:57
3/6/2023 0:00,NSW1,3/5/2023 22:57,7450,7276,7102,3/5/2023 22:57
3/6/2023 0:30,NSW1,3/5/2023 23:57,7231,7102,6973,3/5/2023 23:57
3/6/2023 1:00,NSW1,3/6/2023 0:27,7044,6918,6792,3/6/2023 0:27
3/6/2023 1:30,NSW1,3/6/2023 0:57,6793,6672,6550,3/6/2023 0:57
3/6/2023 2:00,NSW1,3/6/2023 1:27,6628,6509,6391,3/6/2023 1:27
3/6/2023 2:30,NSW1,3/6/2023 1:57,6533,6417,6300,3/6/2023 1:57
3/6/2023 3:00,NSW1,3/6/2023 2:27,6518,6402,6286,3/6/2023 2:27
3/6/2023 3:30,NSW1,3/6/2023 2:57,6512,6395,6279,3/6/2023 2:57
3/6/2023 4:00,NSW1,3/6/2023 3:27,6575,6458,6340,3/6/2023 3:27
3/6/2023 4:30,NSW1,3/6/2023 3:57,6742,6622,6501,3/6/2023 3:57
3/6/2023 5:00,NSW1,3/6/2023 4:27,6912,6789,6665,3/6/2023 4:27
3/6/2023 5:30,NSW1,3/6/2023 4:57,7374,7243,7111,3/6/2023 4:57
3/6/2023 6:00,NSW1,3/6/2023 5:27,7807,7668,7528,3/6/2023 5:27
3/6/2023 6:30,NSW1,3/6/2023 5:57,8254,8107,7959,3/6/2023 5:57
3/6/2023 7:00,NSW1,3/6/2023 6:27,8365,8215,8066,3/6/2023 6:27
3/6/2023 7:30,NSW1,3/6/2023 6:57,8334,8185,8036,3/6/2023 6:57
3/6/2023 8:00,NSW1,3/6/2023 7:27,8310,8162,8013,3/6/2023 7:27
3/6/2023 8:30,NSW1,3/6/2023 7:57,8122,7977,7831,3/6/2023 7:57
3/6/2023 9:00,NSW1,3/6/2023 8:27,8111,7966,7821,3/6/2023 8:27
3/6/2023 9:30,NSW1,3/6/2023 8:57,7997,7854,7712,3/6/2023 8:57
3/6/2023 10:00,NSW1,3/6/2023 9:27,8006,7863,7720,3/6/2023 9:27
3/6/2023 10:30,NSW1,3/6/2023 9:57,7998,7855,7712,3/6/2023 9:57
3/6/2023 11:00,NSW1,3/6/2023 10:27,8116,7971,7826,3/6/2023 10:27
3/6/2023 11:30,NSW1,3/6/2023 10:57,8335,8186,8037,3/6/2023 10:57
3/6/2023 12:00,NSW1,3/6/2023 11:28,8537,8385,8232,3/6/2023 11:28
3/6/2023 12:30,NSW1,3/6/2023 11:58,8825,8667,8509,3/6/2023 11:58
3/6/2023 13:00,NSW1,3/6/2023 12:27,9242,9077,8912,3/6/2023 12:27
3/6/2023 13:30,NSW1,3/6/2023 12:57,9587,9416,9244,3/6/2023 12:57
3/6/2023 14:00,NSW1,3/6/2023 13:27,9967,9789,9611,3/6/2023 13:27
3/6/2023 14:30,NSW1,3/6/2023 13:57,10392,10207,10021,3/6/2023 13:57
3/6/2023 15:00,NSW1,3/6/2023 14:27,11182,10982,10782,3/6/2023 14:27
3/6/2023 15:30,NSW1,3/6/2023 14:57,11567,11361,11154,3/6/2023 14:57
3/6/2023 16:00,NSW1,3/6/2023 15:27,12107,11890,11674,3/6/2023 15:27
3/6/2023 16:30,NSW1,3/6/2023 15:57,12523.47,12300,12076.53,3/6/2023 15:57
3/6/2023 17:00,NSW1,3/6/2023 16:28,12879.89,12650,12420.11,3/6/2023 16:28
3/6/2023 17:30,NSW1,3/6/2023 16:57,13236.31,13000,12763.69,3/6/2023 16:57
3/6/2023 18:00,NSW1,3/6/2023 17:27,13167,12932,12697,3/6/2023 17:27
3/6/2023 18:30,NSW1,3/6/2023 17:57,12975,12743,12511,3/6/2023 17:57
3/6/2023 19:00,NSW1,3/6/2023 18:27,12425,12203,11981,3/6/2023 18:27
3/6/2023 19:30,NSW1,3/6/2023 18:57,12096,11880,11664,3/6/2023 18:57
3/6/2023 20:00,NSW1,3/6/2023 19:27,11760,11550,11340,3/6/2023 19:27
3/6/2023 20:30,NSW1,3/6/2023 19:57,11195,10995,10795,3/6/2023 19:57
3/6/2023 21:00,NSW1,3/6/2023 20:27,10632,10442,10253,3/6/2023 20:27
3/6/2023 21:30,NSW1,3/6/2023 20:57,10170,9988,9807,3/6/2023 20:57
3/6/2023 22:00,NSW1,3/6/2023 21:27,9653,9481,9308,3/6/2023 21:27
3/6/2023 22:30,NSW1,3/6/2023 21:57,9309,9143,8976,3/6/2023 21:57
3/6/2023 23:00,NSW1,3/6/2023 22:27,8956,8796,8636,3/6/2023 22:27
3/6/2023 23:30,NSW1,3/6/2023 22:57,8631,8477,8323,3/6/2023 22:57
3/7/2023 0:00,NSW1,3/6/2023 22:57,8394,8213,8031,3/6/2023 22:57
3/7/2023 0:30,NSW1,3/6/2023 23:57,8122,7977,7832,3/6/2023 23:57
3/7/2023 1:00,NSW1,3/7/2023 0:28,7861,7721,7580,3/7/2023 0:28
3/7/2023 1:30,NSW1,3/7/2023 0:57,7440,7307,7174,3/7/2023 0:57
3/7/2023 2:00,NSW1,3/7/2023 1:27,7307,7177,7046,3/7/2023 1:27
3/7/2023 2:30,NSW1,3/7/2023 1:57,7178,7050,6921,3/7/2023 1:57
3/7/2023 3:00,NSW1,3/7/2023 2:27,7133,7006,6878,3/7/2023 2:27
3/7/2023 3:30,NSW1,3/7/2023 2:57,7139,7012,6884,3/7/2023 2:57
3/7/2023 4:00,NSW1,3/7/2023 3:27,7167,7039,6911,3/7/2023 3:27
3/7/2023 4:30,NSW1,3/7/2023 3:57,7352,7221,7089,3/7/2023 3:57
3/7/2023 5:00,NSW1,3/7/2023 4:27,7533,7399,7264,3/7/2023 4:27
3/7/2023 5:30,NSW1,3/7/2023 4:57,8047,7904,7760,3/7/2023 4:57
3/7/2023 6:00,NSW1,3/7/2023 5:27,8416,8266,8115,3/7/2023 5:27
3/7/2023 6:30,NSW1,3/7/2023 5:57,8705,8550,8394,3/7/2023 5:57
3/7/2023 7:00,NSW1,3/7/2023 6:27,8920,8760,8601,3/7/2023 6:27
3/7/2023 7:30,NSW1,3/7/2023 6:57,9007,8846,8685,3/7/2023 6:57
3/7/2023 8:00,NSW1,3/7/2023 7:27,8990,8829,8669,3/7/2023 7:27
3/7/2023 8:30,NSW1,3/7/2023 7:57,8694,8539,8384,3/7/2023 7:57
3/7/2023 9:00,NSW1,3/7/2023 8:27,8582,8429,8275,3/7/2023 8:27
3/7/2023 9:30,NSW1,3/7/2023 8:57,7996,7853,7710,3/7/2023 8:57
3/7/2023 10:00,NSW1,3/7/2023 9:27,8007,7864,7721,3/7/2023 9:27
3/7/2023 10:30,NSW1,3/7/2023 9:57,7796,7656,7517,3/7/2023 9:57
3/7/2023 11:00,NSW1,3/7/2023 10:27,7884,7743,7602,3/7/2023 10:27
3/7/2023 11:30,NSW1,3/7/2023 10:57,8139,7993,7848,3/7/2023 10:57
3/7/2023 12:00,NSW1,3/7/2023 11:27,8157,8011,7866,3/7/2023 11:27
3/7/2023 12:30,NSW1,3/7/2023 11:57,8408,8258,8108,3/7/2023 11:57
3/7/2023 13:00,NSW1,3/7/2023 12:27,8596,8442,8289,3/7/2023 12:27
3/7/2023 13:30,NSW1,3/7/2023 12:57,8763,8606,8450,3/7/2023 12:57
3/7/2023 14:00,NSW1,3/7/2023 13:27,9126,8963,8800,3/7/2023 13:27
3/7/2023 14:30,NSW1,3/7/2023 13:57,9425,9257,9088,3/7/2023 13:57
3/7/2023 15:00,NSW1,3/7/2023 14:27,9660,9488,9315,3/7/2023 14:27
3/7/2023 15:30,NSW1,3/7/2023 14:57,10298,10114,9930,3/7/2023 14:57
3/7/2023 16:00,NSW1,3/7/2023 15:27,10757,10565,10373,3/7/2023 15:27
3/7/2023 16:30,NSW1,3/7/2023 15:57,11241,11040,10840,3/7/2023 15:57
3/7/2023 17:00,NSW1,3/7/2023 16:28,11478,11273,11068,3/7/2023 16:28
3/7/2023 17:30,NSW1,3/7/2023 16:28,11540,11290,11041,3/7/2023 16:28
3/7/2023 18:00,NSW1,3/7/2023 16:28,11689,11393,11096,3/7/2023 16:28
3/7/2023 18:30,NSW1,3/7/2023 16:28,11585,11248,10911,3/7/2023 16:28
3/7/2023 19:00,NSW1,3/7/2023 16:28,11351,10979,10607,3/7/2023 16:28
3/7/2023 19:30,NSW1,3/7/2023 16:28,11060,10657,10255,3/7/2023 16:28
3/7/2023 20:00,NSW1,3/7/2023 16:28,10749,10319,9888,3/7/2023 16:28
3/7/2023 20:30,NSW1,3/7/2023 16:28,10335,9917,9499,3/7/2023 16:28
3/7/2023 21:00,NSW1,3/7/2023 16:28,9903,9499,9095,3/7/2023 16:28
3/7/2023 21:30,NSW1,3/7/2023 16:28,9576,9182,8788,3/7/2023 16:28
3/7/2023 22:00,NSW1,3/7/2023 16:28,9243,8859,8476,3/7/2023 16:28
3/7/2023 22:30,NSW1,3/7/2023 16:28,8947,8572,8198,3/7/2023 16:28
3/7/2023 23:00,NSW1,3/7/2023 16:28,8666,8300,7935,3/7/2023 16:28
3/7/2023 23:30,NSW1,3/7/2023 16:28,8379,8022,7666,3/7/2023 16:28
3/8/2023 0:00,NSW1,3/7/2023 16:28,8128,7779,7430,3/7/2023 16:28
3/8/2023 0:30,NSW1,3/7/2023 16:28,7794,7457,7119,3/7/2023 16:28
3/8/2023 1:00,NSW1,3/7/2023 16:28,7496,7169,6842,3/7/2023 16:28
3/8/2023 1:30,NSW1,3/7/2023 16:28,7183,6867,6551,3/7/2023 16:28
3/8/2023 2:00,NSW1,3/7/2023 16:28,6984,6674,6365,3/7/2023 16:28
3/8/2023 2:30,NSW1,3/7/2023 16:28,6833,6528,6222,3/7/2023 16:28
3/8/2023 3:00,NSW1,3/7/2023 16:28,6752,6448,6144,3/7/2023 16:28
3/8/2023 3:30,NSW1,3/7/2023 16:28,6735,6429,6123,3/7/2023 16:28
3/8/2023 4:00,NSW1,3/7/2023 16:28,6777,6467,6157,3/7/2023 16:28
3/8/2023 4:30,NSW1,3/7/2023 16:28,6932,6614,6296,3/7/2023 16:28
3/8/2023 5:00,NSW1,3/7/2023 16:28,7144,6816,6487,3/7/2023 16:28
3/8/2023 5:30,NSW1,3/7/2023 16:28,7526,7179,6832,3/7/2023 16:28
3/8/2023 6:00,NSW1,3/7/2023 16:28,7872,7508,7144,3/7/2023 16:28
3/8/2023 6:30,NSW1,3/7/2023 16:28,8098,7723,7347,3/7/2023 16:28
3/8/2023 7:00,NSW1,3/7/2023 16:28,8195,7814,7434,3/7/2023 16:28
3/8/2023 7:30,NSW1,3/7/2023 16:28,8103,7726,7348,3/7/2023 16:28
3/8/2023 8:00,NSW1,3/7/2023 16:28,7866,7499,7132,3/7/2023 16:28
3/8/2023 8:30,NSW1,3/7/2023 16:28,7623,7266,6910,3/7/2023 16:28
3/8/2023 9:00,NSW1,3/7/2023 16:28,7346,7001,6657,3/7/2023 16:28
3/8/2023 9:30,NSW1,3/7/2023 16:28,7128,6793,6457,3/7/2023 16:28
3/8/2023 10:00,NSW1,3/7/2023 16:28,6970,6641,6313,3/7/2023 16:28
3/8/2023 10:30,NSW1,3/7/2023 16:28,6866,6541,6216,3/7/2023 16:28
3/8/2023 11:00,NSW1,3/7/2023 16:28,6813,6490,6168,3/7/2023 16:28
3/8/2023 11:30,NSW1,3/7/2023 16:28,6799,6476,6153,3/7/2023 16:28
3/8/2023 12:00,NSW1,3/7/2023 16:28,6819,6494,6170,3/7/2023 16:28
3/8/2023 12:30,NSW1,3/7/2023 16:28,6968,6636,6303,3/7/2023 16:28
3/8/2023 13:00,NSW1,3/7/2023 16:28,7127,6786,6445,3/7/2023 16:28
3/8/2023 13:30,NSW1,3/7/2023 16:28,7331,6979,6627,3/7/2023 16:28
3/8/2023 14:00,NSW1,3/7/2023 16:28,7620,7254,6887,3/7/2023 16:28
3/8/2023 14:30,NSW1,3/7/2023 16:28,7836,7458,7080,3/7/2023 16:28
3/8/2023 15:00,NSW1,3/7/2023 16:28,8182,7786,7391,3/7/2023 16:28
3/8/2023 15:30,NSW1,3/7/2023 16:28,8522,8109,7696,3/7/2023 16:28
3/8/2023 16:00,NSW1,3/7/2023 16:28,9000,8562,8125,3/7/2023 16:28
3/8/2023 16:30,NSW1,3/7/2023 16:28,9571,9105,8640,3/7/2023 16:28
3/8/2023 17:00,NSW1,3/7/2023 16:28,10049,9559,9070,3/7/2023 16:28
3/8/2023 17:30,NSW1,3/7/2023 16:28,10320,9816,9313,3/7/2023 16:28
3/8/2023 18:00,NSW1,3/7/2023 16:28,10493,9980,9467,3/7/2023 16:28
3/8/2023 18:30,NSW1,3/7/2023 16:28,10413,9903,9394,3/7/2023 16:28
3/8/2023 19:00,NSW1,3/7/2023 16:28,10302,9797,9292,3/7/2023 16:28
3/8/2023 19:30,NSW1,3/7/2023 16:28,10087,9592,9097,3/7/2023 16:28
3/8/2023 20:00,NSW1,3/7/2023 16:28,9766,9286,8806,3/7/2023 16:28
3/8/2023 20:30,NSW1,3/7/2023 16:28,9354,8894,8433,3/7/2023 16:28
3/8/2023 21:00,NSW1,3/7/2023 16:28,9018,8573,8129,3/7/2023 16:28
3/8/2023 21:30,NSW1,3/7/2023 16:28,8822,8386,7950,3/7/2023 16:28
3/8/2023 22:00,NSW1,3/7/2023 16:28,8608,8182,7757,3/7/2023 16:28
3/8/2023 22:30,NSW1,3/7/2023 16:28,8423,8006,7588,3/7/2023 16:28
3/8/2023 23:00,NSW1,3/7/2023 16:28,8234,7825,7417,3/7/2023 16:28
3/8/2023 23:30,NSW1,3/7/2023 16:28,8034,7635,7236,3/7/2023 16:28
3/9/2023 0:00,NSW1,3/7/2023 16:28,7846,7456,7065,3/7/2023 16:28
3/9/2023 0:30,NSW1,3/7/2023 16:28,7413,7191,6969,3/7/2023 16:28
3/9/2023 1:00,NSW1,3/7/2023 16:28,7157,6943,6728,3/7/2023 16:28
3/9/2023 1:30,NSW1,3/7/2023 16:28,6877,6670,6463,3/7/2023 16:28
3/9/2023 2:00,NSW1,3/7/2023 16:28,6677,6476,6275,3/7/2023 16:28
3/9/2023 2:30,NSW1,3/7/2023 16:28,6529,6332,6135,3/7/2023 16:28
3/9/2023 3:00,NSW1,3/7/2023 16:28,6455,6260,6065,3/7/2023 16:28
3/9/2023 3:30,NSW1,3/7/2023 16:28,6444,6249,6054,3/7/2023 16:28
3/9/2023 4:00,NSW1,3/7/2023 16:28,6491,6294,6097,3/7/2023 16:28
3/9/2023 4:30,NSW1,3/7/2023 16:28,6647,6445,6243,3/7/2023 16:28
3/9/2023 5:00,NSW1,3/7/2023 16:28,6863,6654,6445,3/7/2023 16:28
3/9/2023 5:30,NSW1,3/7/2023 16:28,7236,7015,6794,3/7/2023 16:28
