,INTERVAL_DATETIME,REGIONID,LOAD_DATE,OPERATIONAL_DEMAND_POE10,OPERATIONAL_DEMAND_POE50,OPERATIONAL_DEMAND_POE90,LASTCHANGED
15324,11/16/2022 5:30,NSW1,11/16/2022 4:57,7055,6957,6860,11/16/2022 4:57
15325,11/16/2022 6:00,NSW1,11/16/2022 5:27,7323,7222,7121,11/16/2022 5:27
15326,11/16/2022 6:30,NSW1,11/16/2022 5:57,7400,7298,7196,11/16/2022 5:57
15327,11/16/2022 7:00,NSW1,11/16/2022 6:27,7330,7229,7128,11/16/2022 6:27
15328,11/16/2022 7:30,NSW1,11/16/2022 6:57,7074,6976,6879,11/16/2022 6:57
15329,11/16/2022 8:00,NSW1,11/16/2022 7:27,6632,6541,6450,11/16/2022 7:27
15330,11/16/2022 8:30,NSW1,11/16/2022 7:57,6282,6195,6109,11/16/2022 7:57
15331,11/16/2022 9:00,NSW1,11/16/2022 8:27,5992,5909,5827,11/16/2022 8:27
15332,11/16/2022 9:30,NSW1,11/16/2022 8:57,5916,5835,5753,11/16/2022 8:57
15333,11/16/2022 10:00,NSW1,11/16/2022 9:27,5816,5736,5656,11/16/2022 9:27
15334,11/16/2022 10:30,NSW1,11/16/2022 9:57,5925,5843,5761,11/16/2022 9:57
15335,11/16/2022 11:00,NSW1,11/16/2022 10:27,6076,5993,5909,11/16/2022 10:27
15336,11/16/2022 11:30,NSW1,11/16/2022 10:57,6204,6118,6033,11/16/2022 10:57
15337,11/16/2022 12:00,NSW1,11/16/2022 11:27,6346,6259,6172,11/16/2022 11:27
15338,11/16/2022 12:30,NSW1,11/16/2022 11:57,5942,5861,5779,11/16/2022 11:57
15339,11/16/2022 13:00,NSW1,11/16/2022 12:27,6487,6398,6308,11/16/2022 12:27
15340,11/16/2022 13:30,NSW1,11/16/2022 12:57,6715,6622,6530,11/16/2022 12:57
15341,11/16/2022 14:00,NSW1,11/16/2022 13:27,6455,6366,6277,11/16/2022 13:27
15342,11/16/2022 14:30,NSW1,11/16/2022 13:57,6110,6026,5942,11/16/2022 13:57
15343,11/16/2022 15:00,NSW1,11/16/2022 14:27,6295,6208,6122,11/16/2022 14:27
15344,11/16/2022 15:30,NSW1,11/16/2022 14:57,6867,6772,6678,11/16/2022 14:57
15345,11/16/2022 16:00,NSW1,11/16/2022 15:27,7222,7122,7023,11/16/2022 15:27
15346,11/16/2022 16:30,NSW1,11/16/2022 15:57,7371,7270,7168,11/16/2022 15:57
15347,11/16/2022 17:00,NSW1,11/16/2022 16:27,7703,7597,7491,11/16/2022 16:27
15348,11/16/2022 17:30,NSW1,11/16/2022 16:58,7948,7839,7730,11/16/2022 16:58
15349,11/16/2022 18:00,NSW1,11/16/2022 17:28,8209,8096,7982,11/16/2022 17:28
15350,11/16/2022 18:30,NSW1,11/16/2022 17:57,8381,8266,8150,11/16/2022 17:57
15351,11/16/2022 19:00,NSW1,11/16/2022 18:27,8457,8340,8224,11/16/2022 18:27
15352,11/16/2022 19:30,NSW1,11/16/2022 18:57,8454,8338,8222,11/16/2022 18:57
15353,11/16/2022 20:00,NSW1,11/16/2022 19:27,8315,8200,8086,11/16/2022 19:27
15354,11/16/2022 20:30,NSW1,11/16/2022 19:57,8137,8025,7912,11/16/2022 19:57
15355,11/16/2022 21:00,NSW1,11/16/2022 20:27,7912,7803,7694,11/16/2022 20:27
15356,11/16/2022 21:30,NSW1,11/16/2022 20:57,7903,7794,7686,11/16/2022 20:57
15357,11/16/2022 22:00,NSW1,11/16/2022 21:27,7733,7626,7520,11/16/2022 21:27
15358,11/16/2022 22:30,NSW1,11/16/2022 21:57,7648,7543,7437,11/16/2022 21:57
15359,11/16/2022 23:00,NSW1,11/16/2022 22:27,7515,7412,7308,11/16/2022 22:27
15360,11/16/2022 23:30,NSW1,11/16/2022 22:57,7420,7318,7216,11/16/2022 22:57
15361,11/17/2022 0:00,NSW1,11/16/2022 22:57,7317,7204,7091,11/16/2022 22:57
15362,11/17/2022 0:30,NSW1,11/16/2022 23:57,7191,7092,6993,11/16/2022 23:57
15363,11/17/2022 1:00,NSW1,11/17/2022 0:27,7030,6933,6837,11/17/2022 0:27
15364,11/17/2022 1:30,NSW1,11/17/2022 0:57,6730,6638,6545,11/17/2022 0:57
15365,11/17/2022 2:00,NSW1,11/17/2022 1:27,6565,6475,6384,11/17/2022 1:27
15366,11/17/2022 2:30,NSW1,11/17/2022 1:57,6421,6333,6244,11/17/2022 1:57
15367,11/17/2022 3:00,NSW1,11/17/2022 2:27,6337,6250,6163,11/17/2022 2:27
15368,11/17/2022 3:30,NSW1,11/17/2022 2:57,6317,6230,6143,11/17/2022 2:57
15369,11/17/2022 4:00,NSW1,11/17/2022 3:27,6388,6300,6213,11/17/2022 3:27
15370,11/17/2022 4:30,NSW1,11/17/2022 3:57,6631,6539,6448,11/17/2022 3:57
15371,11/17/2022 5:00,NSW1,11/17/2022 4:27,6830,6736,6642,11/17/2022 4:27
15372,11/17/2022 5:30,NSW1,11/17/2022 4:57,7242,7143,7043,11/17/2022 4:57
15373,11/17/2022 6:00,NSW1,11/17/2022 5:27,7566,7462,7358,11/17/2022 5:27
15374,11/17/2022 6:30,NSW1,11/17/2022 5:57,7737,7631,7524,11/17/2022 5:57
15375,11/17/2022 7:00,NSW1,11/17/2022 6:27,7511,7408,7304,11/17/2022 6:27
15376,11/17/2022 7:30,NSW1,11/17/2022 6:57,7145,7047,6948,11/17/2022 6:57
15377,11/17/2022 8:00,NSW1,11/17/2022 7:27,6574,6484,6393,11/17/2022 7:27
15378,11/17/2022 8:30,NSW1,11/17/2022 7:57,6045,5962,5879,11/17/2022 7:57
15379,11/17/2022 9:00,NSW1,11/17/2022 8:27,5787,5708,5628,11/17/2022 8:27
15380,11/17/2022 9:30,NSW1,11/17/2022 8:57,5432,5357,5283,11/17/2022 8:57
15381,11/17/2022 10:00,NSW1,11/17/2022 9:27,5260,5187,5115,11/17/2022 9:27
15382,11/17/2022 10:30,NSW1,11/17/2022 9:57,5182,5111,5040,11/17/2022 9:57
15383,11/17/2022 11:00,NSW1,11/17/2022 10:27,5280,5207,5134,11/17/2022 10:27
15384,11/17/2022 11:30,NSW1,11/17/2022 10:57,5350,5277,5203,11/17/2022 10:57
15385,11/17/2022 12:00,NSW1,11/17/2022 11:27,5232,5160,5088,11/17/2022 11:27
15386,11/17/2022 12:30,NSW1,11/17/2022 11:57,5271,5198,5125,11/17/2022 11:57
15387,11/17/2022 13:00,NSW1,11/17/2022 12:27,5390,5316,5241,11/17/2022 12:27
15388,11/17/2022 13:30,NSW1,11/17/2022 12:57,5396,5322,5247,11/17/2022 12:57
15389,11/17/2022 14:00,NSW1,11/17/2022 13:27,5485,5410,5334,11/17/2022 13:27
15390,11/17/2022 14:30,NSW1,11/17/2022 13:57,5437,5362,5287,11/17/2022 13:57
15391,11/17/2022 15:00,NSW1,11/17/2022 14:27,5636,5558,5481,11/17/2022 14:27
15392,11/17/2022 15:30,NSW1,11/17/2022 14:57,5941,5859,5777,11/17/2022 14:57
15393,11/17/2022 16:00,NSW1,11/17/2022 15:27,6314,6227,6140,11/17/2022 15:27
15394,11/17/2022 16:30,NSW1,11/17/2022 15:57,6810,6716,6622,11/17/2022 15:57
15395,11/17/2022 17:00,NSW1,11/17/2022 16:27,7277,7176,7076,11/17/2022 16:27
15396,11/17/2022 17:30,NSW1,11/17/2022 16:57,7646,7541,7435,11/17/2022 16:57
15397,11/17/2022 18:00,NSW1,11/17/2022 17:27,8031,7920,7809,11/17/2022 17:27
15398,11/17/2022 18:30,NSW1,11/17/2022 17:57,8274,8160,8046,11/17/2022 17:57
15399,11/17/2022 19:00,NSW1,11/17/2022 18:27,8369,8253,8138,11/17/2022 18:27
15400,11/17/2022 19:30,NSW1,11/17/2022 18:57,8351,8236,8121,11/17/2022 18:57
15401,11/17/2022 20:00,NSW1,11/17/2022 19:27,8350,8235,8120,11/17/2022 19:27
15402,11/17/2022 20:30,NSW1,11/17/2022 19:57,8196,8083,7970,11/17/2022 19:57
15403,11/17/2022 21:00,NSW1,11/17/2022 20:27,7938,7828,7719,11/17/2022 20:27
15404,11/17/2022 21:30,NSW1,11/17/2022 20:57,7792,7685,7578,11/17/2022 20:57
15405,11/17/2022 22:00,NSW1,11/17/2022 21:27,7704,7598,7492,11/17/2022 21:27
15406,11/17/2022 22:30,NSW1,11/17/2022 21:57,7683,7578,7472,11/17/2022 21:57
15407,11/17/2022 23:00,NSW1,11/17/2022 22:27,7615,7511,7406,11/17/2022 22:27
15408,11/17/2022 23:30,NSW1,11/17/2022 22:57,7498,7394,7291,11/17/2022 22:57
15409,11/18/2022 0:00,NSW1,11/17/2022 22:57,7385,7271,7157,11/17/2022 22:57
15410,11/18/2022 0:30,NSW1,11/17/2022 23:57,7205,7106,7007,11/17/2022 23:57
15411,11/18/2022 1:00,NSW1,11/18/2022 0:27,6980,6884,6788,11/18/2022 0:27
15412,11/18/2022 1:30,NSW1,11/18/2022 0:57,6725,6633,6540,11/18/2022 0:57
15413,11/18/2022 2:00,NSW1,11/18/2022 1:27,6512,6422,6332,11/18/2022 1:27
15414,11/18/2022 2:30,NSW1,11/18/2022 1:57,6344,6257,6170,11/18/2022 1:57
15415,11/18/2022 3:00,NSW1,11/18/2022 2:27,6279,6192,6106,11/18/2022 2:27
15416,11/18/2022 3:30,NSW1,11/18/2022 2:57,6253,6167,6081,11/18/2022 2:57
15417,11/18/2022 4:00,NSW1,11/18/2022 3:27,6370,6282,6194,11/18/2022 3:27
15418,11/18/2022 4:30,NSW1,11/18/2022 3:57,6573,6483,6392,11/18/2022 3:57
15419,11/18/2022 5:00,NSW1,11/18/2022 4:27,6758,6665,6572,11/18/2022 4:27
15420,11/18/2022 5:30,NSW1,11/18/2022 4:57,7191,7092,6993,11/18/2022 4:57
15421,11/18/2022 6:00,NSW1,11/18/2022 5:27,7418,7316,7214,11/18/2022 5:27
15422,11/18/2022 6:30,NSW1,11/18/2022 5:57,7463,7360,7257,11/18/2022 5:57
15423,11/18/2022 7:00,NSW1,11/18/2022 6:27,7315,7215,7114,11/18/2022 6:27
15424,11/18/2022 7:30,NSW1,11/18/2022 6:57,7053,6956,6859,11/18/2022 6:57
15425,11/18/2022 8:00,NSW1,11/18/2022 7:27,6601,6510,6419,11/18/2022 7:27
15426,11/18/2022 8:30,NSW1,11/18/2022 7:57,6237,6151,6066,11/18/2022 7:57
15427,11/18/2022 9:00,NSW1,11/18/2022 8:27,5894,5813,5732,11/18/2022 8:27
15428,11/18/2022 9:30,NSW1,11/18/2022 8:57,5478,5402,5327,11/18/2022 8:57
15429,11/18/2022 10:00,NSW1,11/18/2022 9:27,5442,5367,5292,11/18/2022 9:27
15430,11/18/2022 10:30,NSW1,11/18/2022 9:57,5591,5514,5437,11/18/2022 9:57
15431,11/18/2022 11:00,NSW1,11/18/2022 10:27,5600,5523,5446,11/18/2022 10:27
15432,11/18/2022 11:30,NSW1,11/18/2022 10:57,5682,5604,5526,11/18/2022 10:57
15433,11/18/2022 12:00,NSW1,11/18/2022 11:27,5511,5435,5359,11/18/2022 11:27
15434,11/18/2022 12:30,NSW1,11/18/2022 11:57,5421,5347,5272,11/18/2022 11:57
15435,11/18/2022 13:00,NSW1,11/18/2022 12:27,5499,5423,5347,11/18/2022 12:27
15436,11/18/2022 13:30,NSW1,11/18/2022 12:57,5495,5419,5343,11/18/2022 12:57
15437,11/18/2022 14:00,NSW1,11/18/2022 13:27,5644,5567,5489,11/18/2022 13:27
15438,11/18/2022 14:30,NSW1,11/18/2022 13:57,5614,5537,5460,11/18/2022 13:57
15439,11/18/2022 15:00,NSW1,11/18/2022 14:27,5838,5758,5677,11/18/2022 14:27
15440,11/18/2022 15:30,NSW1,11/18/2022 14:57,5943,5861,5779,11/18/2022 14:57
15441,11/18/2022 16:00,NSW1,11/18/2022 15:27,6312,6225,6138,11/18/2022 15:27
15442,11/18/2022 16:30,NSW1,11/18/2022 15:57,6719,6626,6534,11/18/2022 15:57
15443,11/18/2022 17:00,NSW1,11/18/2022 16:27,7368,7266,7165,11/18/2022 16:27
15444,11/18/2022 17:30,NSW1,11/18/2022 16:57,7536,7432,7328,11/18/2022 16:57
15445,11/18/2022 18:00,NSW1,11/18/2022 17:27,7782,7675,7568,11/18/2022 17:27
15446,11/18/2022 18:30,NSW1,11/18/2022 17:57,7955,7846,7736,11/18/2022 17:57
15447,11/18/2022 19:00,NSW1,11/18/2022 18:27,8039,7928,7817,11/18/2022 18:27
15448,11/18/2022 19:30,NSW1,11/18/2022 18:57,8090,7979,7868,11/18/2022 18:57
15449,11/18/2022 20:00,NSW1,11/18/2022 19:27,8045,7935,7824,11/18/2022 19:27
15450,11/18/2022 20:30,NSW1,11/18/2022 19:57,7915,7806,7697,11/18/2022 19:57
15451,11/18/2022 21:00,NSW1,11/18/2022 20:27,7716,7610,7504,11/18/2022 20:27
15452,11/18/2022 21:30,NSW1,11/18/2022 20:57,7719,7613,7507,11/18/2022 20:57
15453,11/18/2022 22:00,NSW1,11/18/2022 21:27,7619,7514,7409,11/18/2022 21:27
15454,11/18/2022 22:30,NSW1,11/18/2022 21:57,7650,7544,7439,11/18/2022 21:57
15455,11/18/2022 23:00,NSW1,11/18/2022 22:27,7539,7435,7331,11/18/2022 22:27
15456,11/18/2022 23:30,NSW1,11/18/2022 22:57,7426,7323,7221,11/18/2022 22:57
15457,11/19/2022 0:00,NSW1,11/18/2022 22:57,7321,7208,7095,11/18/2022 22:57
15458,11/19/2022 0:30,NSW1,11/18/2022 23:57,7139,7023,6908,11/18/2022 23:57
15459,11/19/2022 1:00,NSW1,11/19/2022 0:27,6931,6819,6707,11/19/2022 0:27
15460,11/19/2022 1:30,NSW1,11/19/2022 0:57,6612,6505,6398,11/19/2022 0:57
15461,11/19/2022 2:00,NSW1,11/19/2022 1:28,6401,6297,6194,11/19/2022 1:28
15462,11/19/2022 2:30,NSW1,11/19/2022 1:57,6257,6156,6055,11/19/2022 1:57
15463,11/19/2022 3:00,NSW1,11/19/2022 2:27,6146,6047,5947,11/19/2022 2:27
15464,11/19/2022 3:30,NSW1,11/19/2022 2:58,6108,6009,5911,11/19/2022 2:58
15465,11/19/2022 4:00,NSW1,11/19/2022 3:27,6113,6014,5915,11/19/2022 3:27
15466,11/19/2022 4:30,NSW1,11/19/2022 3:57,6227,6127,6026,11/19/2022 3:57
15467,11/19/2022 5:00,NSW1,11/19/2022 4:28,6250,6149,6048,11/19/2022 4:28
15468,11/19/2022 5:30,NSW1,11/19/2022 4:57,6417,6314,6210,11/19/2022 4:57
15469,11/19/2022 6:00,NSW1,11/19/2022 5:27,6403,6300,6196,11/19/2022 5:27
15470,11/19/2022 6:30,NSW1,11/19/2022 5:57,6462,6358,6253,11/19/2022 5:57
15471,11/19/2022 7:00,NSW1,11/19/2022 6:27,6314,6212,6110,11/19/2022 6:27
15472,11/19/2022 7:30,NSW1,11/19/2022 6:57,6136,6037,5937,11/19/2022 6:57
15473,11/19/2022 8:00,NSW1,11/19/2022 7:27,5950,5854,5757,11/19/2022 7:27
15474,11/19/2022 8:30,NSW1,11/19/2022 7:57,5772,5679,5586,11/19/2022 7:57
15475,11/19/2022 9:00,NSW1,11/19/2022 8:27,5408,5321,5233,11/19/2022 8:27
15476,11/19/2022 9:30,NSW1,11/19/2022 8:57,5063,4981,4899,11/19/2022 8:57
15477,11/19/2022 10:00,NSW1,11/19/2022 9:27,4980,4900,4819,11/19/2022 9:27
15478,11/19/2022 10:30,NSW1,11/19/2022 9:57,4848,4770,4691,11/19/2022 9:57
15479,11/19/2022 11:00,NSW1,11/19/2022 10:27,4710,4634,4558,11/19/2022 10:27
15480,11/19/2022 11:30,NSW1,11/19/2022 10:57,4644,4569,4494,11/19/2022 10:57
15481,11/19/2022 12:00,NSW1,11/19/2022 11:27,4804,4727,4649,11/19/2022 11:27
15482,11/19/2022 12:30,NSW1,11/19/2022 11:57,4644,4569,4494,11/19/2022 11:57
15483,11/19/2022 13:00,NSW1,11/19/2022 12:27,4675,4599,4524,11/19/2022 12:27
15484,11/19/2022 13:30,NSW1,11/19/2022 12:57,4860,4781,4703,11/19/2022 12:57
15485,11/19/2022 14:00,NSW1,11/19/2022 13:27,4926,4846,4767,11/19/2022 13:27
15486,11/19/2022 14:30,NSW1,11/19/2022 13:27,5158,5064,4969,11/19/2022 13:27
15487,11/19/2022 15:00,NSW1,11/19/2022 14:27,5474,5385,5297,11/19/2022 14:27
15488,11/19/2022 15:30,NSW1,11/19/2022 14:57,6114,6015,5916,11/19/2022 14:57
15489,11/19/2022 16:00,NSW1,11/19/2022 15:27,6161,6061,5962,11/19/2022 15:27
15490,11/19/2022 16:30,NSW1,11/19/2022 15:57,6728,6619,6510,11/19/2022 15:57
15491,11/19/2022 17:00,NSW1,11/19/2022 16:27,7082,6967,6853,11/19/2022 16:27
15492,11/19/2022 17:30,NSW1,11/19/2022 16:57,7362,7243,7124,11/19/2022 16:57
15493,11/19/2022 18:00,NSW1,11/19/2022 17:27,7685,7561,7437,11/19/2022 17:27
15494,11/19/2022 18:30,NSW1,11/19/2022 17:57,7834,7708,7581,11/19/2022 17:57
15495,11/19/2022 19:00,NSW1,11/19/2022 18:27,7872,7745,7617,11/19/2022 18:27
15496,11/19/2022 19:30,NSW1,11/19/2022 18:57,7854,7727,7600,11/19/2022 18:57
15497,11/19/2022 20:00,NSW1,11/19/2022 19:27,7790,7664,7538,11/19/2022 19:27
15498,11/19/2022 20:30,NSW1,11/19/2022 19:57,7646,7522,7398,11/19/2022 19:57
15499,11/19/2022 21:00,NSW1,11/19/2022 20:27,7492,7371,7250,11/19/2022 20:27
15500,11/19/2022 21:30,NSW1,11/19/2022 20:57,7414,7294,7174,11/19/2022 20:57
15501,11/19/2022 22:00,NSW1,11/19/2022 21:27,7295,7177,7059,11/19/2022 21:27
15502,11/19/2022 22:30,NSW1,11/19/2022 21:57,7257,7140,7023,11/19/2022 21:57
15503,11/19/2022 23:00,NSW1,11/19/2022 22:27,7087,6973,6858,11/19/2022 22:27
15504,11/19/2022 23:30,NSW1,11/19/2022 22:57,6970,6857,6744,11/19/2022 22:57
15505,11/20/2022 0:00,NSW1,11/19/2022 22:57,6868,6742,6616,11/19/2022 22:57
15506,11/20/2022 0:30,NSW1,11/19/2022 23:57,6696,6588,6480,11/19/2022 23:57
15507,11/20/2022 1:00,NSW1,11/20/2022 0:27,6524,6419,6313,11/20/2022 0:27
15508,11/20/2022 1:30,NSW1,11/20/2022 0:57,6321,6219,6117,11/20/2022 0:57
15509,11/20/2022 2:00,NSW1,11/20/2022 1:28,6134,6035,5935,11/20/2022 1:28
15510,11/20/2022 2:30,NSW1,11/20/2022 1:58,6020,5923,5825,11/20/2022 1:58
15511,11/20/2022 3:00,NSW1,11/20/2022 2:28,6024,5927,5829,11/20/2022 2:28
15512,11/20/2022 3:30,NSW1,11/20/2022 2:58,5980,5884,5787,11/20/2022 2:58
15513,11/20/2022 4:00,NSW1,11/20/2022 3:28,5952,5856,5760,11/20/2022 3:28
15514,11/20/2022 4:30,NSW1,11/20/2022 3:57,6018,5921,5824,11/20/2022 3:57
15515,11/20/2022 5:00,NSW1,11/20/2022 4:27,6013,5916,5819,11/20/2022 4:27
15516,11/20/2022 5:30,NSW1,11/20/2022 4:57,6057,5959,5861,11/20/2022 4:57
15517,11/20/2022 6:00,NSW1,11/20/2022 5:27,5995,5898,5801,11/20/2022 5:27
15518,11/20/2022 6:30,NSW1,11/20/2022 5:57,5965,5868,5772,11/20/2022 5:57
15519,11/20/2022 7:00,NSW1,11/20/2022 6:27,5878,5783,5687,11/20/2022 6:27
15520,11/20/2022 7:30,NSW1,11/20/2022 6:57,5875,5780,5685,11/20/2022 6:57
15521,11/20/2022 8:00,NSW1,11/20/2022 7:27,5795,5701,5607,11/20/2022 7:27
15522,11/20/2022 8:30,NSW1,11/20/2022 7:57,5433,5345,5257,11/20/2022 7:57
15523,11/20/2022 9:00,NSW1,11/20/2022 8:27,5440,5352,5264,11/20/2022 8:27
15524,11/20/2022 9:30,NSW1,11/20/2022 8:57,5097,5015,4933,11/20/2022 8:57
15525,11/20/2022 10:00,NSW1,11/20/2022 9:27,5046,4964,4883,11/20/2022 9:27
15526,11/20/2022 10:30,NSW1,11/20/2022 9:57,4778,4700,4623,11/20/2022 9:57
15527,11/20/2022 11:00,NSW1,11/20/2022 10:27,4867,4788,4709,11/20/2022 10:27
15528,11/20/2022 11:30,NSW1,11/20/2022 10:57,4758,4681,4604,11/20/2022 10:57
15529,11/20/2022 12:00,NSW1,11/20/2022 11:27,4588,4513,4439,11/20/2022 11:27
15530,11/20/2022 12:30,NSW1,11/20/2022 11:57,4532,4458,4385,11/20/2022 11:57
15531,11/20/2022 13:00,NSW1,11/20/2022 12:27,4628,4553,4478,11/20/2022 12:27
15532,11/20/2022 13:30,NSW1,11/20/2022 12:57,4704,4628,4552,11/20/2022 12:57
15533,11/20/2022 14:00,NSW1,11/20/2022 13:27,4850,4772,4693,11/20/2022 13:27
15534,11/20/2022 14:30,NSW1,11/20/2022 13:57,5018,4937,4856,11/20/2022 13:57
15535,11/20/2022 15:00,NSW1,11/20/2022 14:27,5232,5147,5063,11/20/2022 14:27
15536,11/20/2022 15:30,NSW1,11/20/2022 14:57,5544,5454,5364,11/20/2022 14:57
15537,11/20/2022 16:00,NSW1,11/20/2022 15:27,6055,5957,5859,11/20/2022 15:27
15538,11/20/2022 16:30,NSW1,11/20/2022 15:57,6414,6311,6207,11/20/2022 15:57
15539,11/20/2022 17:00,NSW1,11/20/2022 16:27,6923,6811,6699,11/20/2022 16:27
15540,11/20/2022 17:30,NSW1,11/20/2022 16:27,7261,7128,6995,11/20/2022 16:27
15541,11/20/2022 18:00,NSW1,11/20/2022 17:27,7697,7572,7448,11/20/2022 17:27
15542,11/20/2022 18:30,NSW1,11/20/2022 17:57,7914,7786,7658,11/20/2022 17:57
15543,11/20/2022 19:00,NSW1,11/20/2022 18:27,7971,7842,7713,11/20/2022 18:27
15544,11/20/2022 19:30,NSW1,11/20/2022 18:57,8011,7882,7752,11/20/2022 18:57
15545,11/20/2022 20:00,NSW1,11/20/2022 19:27,7958,7829,7700,11/20/2022 19:27
15546,11/20/2022 20:30,NSW1,11/20/2022 19:57,7804,7678,7552,11/20/2022 19:57
15547,11/20/2022 21:00,NSW1,11/20/2022 20:27,7592,7470,7347,11/20/2022 20:27
15548,11/20/2022 21:30,NSW1,11/20/2022 20:57,7409,7289,7169,11/20/2022 20:57
15549,11/20/2022 22:00,NSW1,11/20/2022 21:27,7347,7228,7110,11/20/2022 21:27
15550,11/20/2022 22:30,NSW1,11/20/2022 21:57,7231,7114,6997,11/20/2022 21:57
15551,11/20/2022 23:00,NSW1,11/20/2022 22:27,7096,6981,6867,11/20/2022 22:27
15552,11/20/2022 23:30,NSW1,11/20/2022 22:57,6928,6816,6704,11/20/2022 22:57
15553,11/21/2022 0:00,NSW1,11/20/2022 22:57,6840,6715,6589,11/20/2022 22:57
15554,11/21/2022 0:30,NSW1,11/20/2022 23:57,6589,6498,6407,11/20/2022 23:57
15555,11/21/2022 1:00,NSW1,11/21/2022 0:27,6427,6339,6250,11/21/2022 0:27
15556,11/21/2022 1:30,NSW1,11/21/2022 0:57,6279,6192,6106,11/21/2022 0:57
15557,11/21/2022 2:00,NSW1,11/21/2022 1:27,6113,6029,5945,11/21/2022 1:27
15558,11/21/2022 2:30,NSW1,11/21/2022 1:57,6069,5986,5902,11/21/2022 1:57
15559,11/21/2022 3:00,NSW1,11/21/2022 2:27,5992,5909,5827,11/21/2022 2:27
15560,11/21/2022 3:30,NSW1,11/21/2022 2:57,6004,5921,5839,11/21/2022 2:57
15561,11/21/2022 4:00,NSW1,11/21/2022 3:27,6065,5982,5898,11/21/2022 3:27
15562,11/21/2022 4:30,NSW1,11/21/2022 3:57,6306,6219,6132,11/21/2022 3:57
15563,11/21/2022 5:00,NSW1,11/21/2022 4:27,6525,6435,6345,11/21/2022 4:27
15564,11/21/2022 5:30,NSW1,11/21/2022 4:57,6890,6795,6700,11/21/2022 4:57
15565,11/21/2022 6:00,NSW1,11/21/2022 5:27,7215,7116,7016,11/21/2022 5:27
15566,11/21/2022 6:30,NSW1,11/21/2022 5:57,7278,7178,7078,11/21/2022 5:57
15567,11/21/2022 7:00,NSW1,11/21/2022 6:27,7120,7022,6924,11/21/2022 6:27
15568,11/21/2022 7:30,NSW1,11/21/2022 6:57,7016,6919,6822,11/21/2022 6:57
15569,11/21/2022 8:00,NSW1,11/21/2022 7:27,6628,6537,6445,11/21/2022 7:27
15570,11/21/2022 8:30,NSW1,11/21/2022 7:57,6301,6214,6127,11/21/2022 7:57
15571,11/21/2022 9:00,NSW1,11/21/2022 8:27,5990,5907,5825,11/21/2022 8:27
15572,11/21/2022 9:30,NSW1,11/21/2022 8:57,5887,5806,5725,11/21/2022 8:57
15573,11/21/2022 10:00,NSW1,11/21/2022 9:27,5707,5628,5550,11/21/2022 9:27
15574,11/21/2022 10:30,NSW1,11/21/2022 9:57,5712,5634,5555,11/21/2022 9:57
15575,11/21/2022 11:00,NSW1,11/21/2022 10:27,5468,5393,5318,11/21/2022 10:27
15576,11/21/2022 11:30,NSW1,11/21/2022 10:57,5535,5459,5382,11/21/2022 10:57
15577,11/21/2022 12:00,NSW1,11/21/2022 11:27,5693,5615,5537,11/21/2022 11:27
15578,11/21/2022 12:30,NSW1,11/21/2022 11:57,5549,5473,5396,11/21/2022 11:57
15579,11/21/2022 13:00,NSW1,11/21/2022 12:27,5439,5364,5290,11/21/2022 12:27
15580,11/21/2022 13:30,NSW1,11/21/2022 12:57,5462,5386,5311,11/21/2022 12:57
15581,11/21/2022 14:00,NSW1,11/21/2022 13:27,5588,5511,5434,11/21/2022 13:27
15582,11/21/2022 14:30,NSW1,11/21/2022 13:57,5543,5467,5391,11/21/2022 13:57
15583,11/21/2022 15:00,NSW1,11/21/2022 14:27,5959,5877,5795,11/21/2022 14:27
15584,11/21/2022 15:30,NSW1,11/21/2022 14:57,6336,6249,6161,11/21/2022 14:57
15585,11/21/2022 16:00,NSW1,11/21/2022 15:27,6671,6579,6487,11/21/2022 15:27
15586,11/21/2022 16:30,NSW1,11/21/2022 15:57,7047,6950,6853,11/21/2022 15:57
15587,11/21/2022 17:00,NSW1,11/21/2022 16:27,7511,7408,7304,11/21/2022 16:27
15588,11/21/2022 17:30,NSW1,11/21/2022 16:57,7972,7862,7752,11/21/2022 16:57
15589,11/21/2022 18:00,NSW1,11/21/2022 17:27,8358,8243,8128,11/21/2022 17:27
15590,11/21/2022 18:30,NSW1,11/21/2022 17:57,8389,8273,8158,11/21/2022 17:57
15591,11/21/2022 19:00,NSW1,11/21/2022 18:27,8505,8388,8271,11/21/2022 18:27
15592,11/21/2022 19:30,NSW1,11/21/2022 18:57,8398,8282,8167,11/21/2022 18:57
15593,11/21/2022 20:00,NSW1,11/21/2022 19:27,8356,8241,8126,11/21/2022 19:27
15594,11/21/2022 20:30,NSW1,11/21/2022 19:57,8137,8025,7913,11/21/2022 19:57
15595,11/21/2022 21:00,NSW1,11/21/2022 20:27,7896,7787,7679,11/21/2022 20:27
15596,11/21/2022 21:30,NSW1,11/21/2022 20:57,7795,7688,7581,11/21/2022 20:57
15597,11/21/2022 22:00,NSW1,11/21/2022 21:27,7669,7564,7458,11/21/2022 21:27
15598,11/21/2022 22:30,NSW1,11/21/2022 21:57,7632,7526,7421,11/21/2022 21:57
15599,11/21/2022 23:00,NSW1,11/21/2022 22:27,7556,7452,7348,11/21/2022 22:27
15600,11/21/2022 23:30,NSW1,11/21/2022 22:57,7426,7324,7222,11/21/2022 22:57
15601,11/22/2022 0:00,NSW1,11/21/2022 22:57,7340,7227,7114,11/21/2022 22:57
