,INTERVAL_DATETIME,REGIONID,ACTUAL_OPERATIONAL_DEMAND,LASTCHANGED
15124,11/12/2022 1:30,NSW1,6479,11/12/2022 1:30
15125,11/12/2022 2:00,NSW1,6199,11/12/2022 2:00
15126,11/12/2022 2:30,NSW1,6097,11/12/2022 2:30
15127,11/12/2022 3:00,NSW1,5987,11/12/2022 3:00
15128,11/12/2022 3:30,NSW1,5917,11/12/2022 3:30
15129,11/12/2022 4:00,NSW1,5935,11/12/2022 4:00
15130,11/12/2022 4:30,NSW1,6014,11/12/2022 4:30
15131,11/12/2022 5:00,NSW1,6086,11/12/2022 5:00
15132,11/12/2022 5:30,NSW1,6190,11/12/2022 5:30
15133,11/12/2022 6:00,NSW1,6196,11/12/2022 6:00
15134,11/12/2022 6:30,NSW1,6182,11/12/2022 6:30
15135,11/12/2022 7:00,NSW1,6192,11/12/2022 7:00
15136,11/12/2022 7:30,NSW1,6030,11/12/2022 7:30
15137,11/12/2022 8:00,NSW1,5569,11/12/2022 8:00
15138,11/12/2022 8:30,NSW1,5712,11/12/2022 8:30
15139,11/12/2022 9:00,NSW1,5557,11/12/2022 9:00
15140,11/12/2022 9:30,NSW1,5403,11/12/2022 9:30
15141,11/12/2022 10:00,NSW1,5291,11/12/2022 10:00
15142,11/12/2022 10:30,NSW1,5231,11/12/2022 10:30
15143,11/12/2022 11:00,NSW1,5174,11/12/2022 11:00
15144,11/12/2022 11:30,NSW1,5215,11/12/2022 11:30
15145,11/12/2022 12:00,NSW1,5224,11/12/2022 12:00
15146,11/12/2022 12:30,NSW1,5280,11/12/2022 12:30
15147,11/12/2022 13:00,NSW1,5415,11/12/2022 13:00
15148,11/12/2022 13:30,NSW1,5616,11/12/2022 13:30
15149,11/12/2022 14:00,NSW1,5877,11/12/2022 14:00
15150,11/12/2022 14:30,NSW1,6244,11/12/2022 14:30
15151,11/12/2022 15:00,NSW1,6709,11/12/2022 15:00
15152,11/12/2022 15:30,NSW1,7092,11/12/2022 15:30
15153,11/12/2022 16:00,NSW1,7332,11/12/2022 16:00
15154,11/12/2022 16:30,NSW1,7480,11/12/2022 16:30
15155,11/12/2022 17:00,NSW1,7650,11/12/2022 17:00
15156,11/12/2022 17:30,NSW1,7735,11/12/2022 17:30
15157,11/12/2022 18:00,NSW1,7778,11/12/2022 18:00
15158,11/12/2022 18:30,NSW1,7764,11/12/2022 18:30
15159,11/12/2022 19:00,NSW1,7830,11/12/2022 19:00
15160,11/12/2022 19:30,NSW1,7782,11/12/2022 19:30
15161,11/12/2022 20:00,NSW1,7666,11/12/2022 20:00
15162,11/12/2022 20:30,NSW1,7535,11/12/2022 20:30
15163,11/12/2022 21:00,NSW1,7388,11/12/2022 21:00
15164,11/12/2022 21:30,NSW1,7288,11/12/2022 21:30
15165,11/12/2022 22:00,NSW1,7190,11/12/2022 22:00
15166,11/12/2022 22:30,NSW1,7172,11/12/2022 22:30
15167,11/12/2022 23:00,NSW1,7011,11/12/2022 23:00
15168,11/12/2022 23:30,NSW1,6851,11/12/2022 23:30
15169,11/13/2022 0:00,NSW1,6775,11/13/2022 0:00
15170,11/13/2022 0:30,NSW1,6608,11/13/2022 0:30
15171,11/13/2022 1:00,NSW1,6440,11/13/2022 1:00
15172,11/13/2022 1:30,NSW1,6193,11/13/2022 1:30
15173,11/13/2022 2:00,NSW1,6047,11/13/2022 2:00
15174,11/13/2022 2:30,NSW1,5968,11/13/2022 2:30
15175,11/13/2022 3:00,NSW1,5871,11/13/2022 3:00
15176,11/13/2022 3:30,NSW1,5846,11/13/2022 3:30
15177,11/13/2022 4:00,NSW1,5835,11/13/2022 4:00
15178,11/13/2022 4:30,NSW1,5868,11/13/2022 4:30
15179,11/13/2022 5:00,NSW1,5900,11/13/2022 5:00
15180,11/13/2022 5:30,NSW1,5925,11/13/2022 5:30
15181,11/13/2022 6:00,NSW1,5988,11/13/2022 6:00
15182,11/13/2022 6:30,NSW1,6121,11/13/2022 6:30
15183,11/13/2022 7:00,NSW1,6236,11/13/2022 7:00
15184,11/13/2022 7:30,NSW1,6298,11/13/2022 7:30
15185,11/13/2022 8:00,NSW1,6402,11/13/2022 8:00
15186,11/13/2022 8:30,NSW1,6602,11/13/2022 8:30
15187,11/13/2022 9:00,NSW1,6826,11/13/2022 9:00
15188,11/13/2022 9:30,NSW1,6974,11/13/2022 9:30
15189,11/13/2022 10:00,NSW1,7043,11/13/2022 10:00
15190,11/13/2022 10:30,NSW1,6905,11/13/2022 10:30
15191,11/13/2022 11:00,NSW1,6646,11/13/2022 11:00
15192,11/13/2022 11:30,NSW1,6310,11/13/2022 11:30
15193,11/13/2022 12:00,NSW1,5745,11/13/2022 12:00
15194,11/13/2022 12:30,NSW1,5724,11/13/2022 12:30
15195,11/13/2022 13:00,NSW1,5857,11/13/2022 13:00
15196,11/13/2022 13:30,NSW1,6181,11/13/2022 13:30
15197,11/13/2022 14:00,NSW1,6564,11/13/2022 14:00
15198,11/13/2022 14:30,NSW1,6792,11/13/2022 14:30
15199,11/13/2022 15:00,NSW1,6959,11/13/2022 15:00
15200,11/13/2022 15:30,NSW1,7097,11/13/2022 15:30
15201,11/13/2022 16:00,NSW1,7373,11/13/2022 16:00
15202,11/13/2022 16:30,NSW1,7564,11/13/2022 16:30
15203,11/13/2022 17:00,NSW1,7948,11/13/2022 17:00
15204,11/13/2022 17:30,NSW1,8100,11/13/2022 17:30
15205,11/13/2022 18:00,NSW1,8208,11/13/2022 18:00
15206,11/13/2022 18:30,NSW1,8172,11/13/2022 18:30
15207,11/13/2022 19:00,NSW1,8145,11/13/2022 19:00
15208,11/13/2022 19:30,NSW1,8045,11/13/2022 19:30
15209,11/13/2022 20:00,NSW1,7914,11/13/2022 20:00
15210,11/13/2022 20:30,NSW1,7684,11/13/2022 20:30
15211,11/13/2022 21:00,NSW1,7527,11/13/2022 21:00
15212,11/13/2022 21:30,NSW1,7380,11/13/2022 21:30
15213,11/13/2022 22:00,NSW1,7305,11/13/2022 22:00
15214,11/13/2022 22:30,NSW1,7245,11/13/2022 22:30
15215,11/13/2022 23:00,NSW1,7120,11/13/2022 23:00
15216,11/13/2022 23:30,NSW1,6939,11/13/2022 23:30
15217,11/14/2022 0:00,NSW1,6822,11/14/2022 0:00
15218,11/14/2022 0:30,NSW1,6683,11/14/2022 0:30
15219,11/14/2022 1:00,NSW1,6485,11/14/2022 1:00
15220,11/14/2022 1:30,NSW1,6277,11/14/2022 1:30
15221,11/14/2022 2:00,NSW1,6107,11/14/2022 2:00
15222,11/14/2022 2:30,NSW1,6013,11/14/2022 2:30
15223,11/14/2022 3:00,NSW1,5939,11/14/2022 3:00
15224,11/14/2022 3:30,NSW1,5999,11/14/2022 3:30
15225,11/14/2022 4:00,NSW1,6006,11/14/2022 4:00
15226,11/14/2022 4:30,NSW1,6182,11/14/2022 4:30
15227,11/14/2022 5:00,NSW1,6339,11/14/2022 5:00
15228,11/14/2022 5:30,NSW1,6744,11/14/2022 5:30
15229,11/14/2022 6:00,NSW1,7055,11/14/2022 6:00
15230,11/14/2022 6:30,NSW1,7295,11/14/2022 6:30
15231,11/14/2022 7:00,NSW1,7307,11/14/2022 7:00
15232,11/14/2022 7:30,NSW1,7018,11/14/2022 7:30
15233,11/14/2022 8:00,NSW1,6706,11/14/2022 8:00
15234,11/14/2022 8:30,NSW1,6507,11/14/2022 8:30
15235,11/14/2022 9:00,NSW1,6313,11/14/2022 9:00
15236,11/14/2022 9:30,NSW1,6076,11/14/2022 9:30
15237,11/14/2022 10:00,NSW1,6006,11/14/2022 10:00
15238,11/14/2022 10:30,NSW1,5920,11/14/2022 10:30
15239,11/14/2022 11:00,NSW1,5935,11/14/2022 11:00
15240,11/14/2022 11:30,NSW1,5951,11/14/2022 11:30
15241,11/14/2022 12:00,NSW1,5831,11/14/2022 12:00
15242,11/14/2022 12:30,NSW1,5988,11/14/2022 12:30
15243,11/14/2022 13:00,NSW1,5979,11/14/2022 13:00
15244,11/14/2022 13:30,NSW1,5970,11/14/2022 13:30
15245,11/14/2022 14:00,NSW1,6047,11/14/2022 14:00
15246,11/14/2022 14:30,NSW1,6236,11/14/2022 14:30
15247,11/14/2022 15:00,NSW1,6494,11/14/2022 15:00
15248,11/14/2022 15:30,NSW1,6907,11/14/2022 15:30
15249,11/14/2022 16:00,NSW1,7271,11/14/2022 16:00
15250,11/14/2022 16:30,NSW1,7440,11/14/2022 16:30
15251,11/14/2022 17:00,NSW1,7876,11/14/2022 17:00
15252,11/14/2022 17:30,NSW1,8132,11/14/2022 17:30
15253,11/14/2022 18:00,NSW1,8337,11/14/2022 18:00
15254,11/14/2022 18:30,NSW1,8320,11/14/2022 18:30
15255,11/14/2022 19:00,NSW1,8321,11/14/2022 19:00
15256,11/14/2022 19:30,NSW1,8311,11/14/2022 19:30
15257,11/14/2022 20:00,NSW1,8144,11/14/2022 20:00
15258,11/14/2022 20:30,NSW1,7952,11/14/2022 20:30
15259,11/14/2022 21:00,NSW1,7710,11/14/2022 21:00
15260,11/14/2022 21:30,NSW1,7580,11/14/2022 21:30
15261,11/14/2022 22:00,NSW1,7479,11/14/2022 22:00
15262,11/14/2022 22:30,NSW1,7390,11/14/2022 22:30
15263,11/14/2022 23:00,NSW1,7253,11/14/2022 23:00
15264,11/14/2022 23:30,NSW1,7155,11/14/2022 23:30
15265,11/15/2022 0:00,NSW1,7015,11/15/2022 0:00
15266,11/15/2022 0:30,NSW1,6819,11/15/2022 0:30
15267,11/15/2022 1:00,NSW1,6607,11/15/2022 1:00
15268,11/15/2022 1:30,NSW1,6353,11/15/2022 1:30
15269,11/15/2022 2:00,NSW1,6160,11/15/2022 2:00
15270,11/15/2022 2:30,NSW1,6065,11/15/2022 2:30
15271,11/15/2022 3:00,NSW1,5989,11/15/2022 3:00
15272,11/15/2022 3:30,NSW1,6000,11/15/2022 3:30
15273,11/15/2022 4:00,NSW1,6055,11/15/2022 4:00
15274,11/15/2022 4:30,NSW1,6238,11/15/2022 4:30
15275,11/15/2022 5:00,NSW1,6440,11/15/2022 5:00
15276,11/15/2022 5:30,NSW1,6749,11/15/2022 5:30
15277,11/15/2022 6:00,NSW1,6961,11/15/2022 6:00
15278,11/15/2022 6:30,NSW1,7044,11/15/2022 6:30
15279,11/15/2022 7:00,NSW1,7006,11/15/2022 7:00
15280,11/15/2022 7:30,NSW1,6787,11/15/2022 7:30
15281,11/15/2022 8:00,NSW1,6456,11/15/2022 8:00
15282,11/15/2022 8:30,NSW1,6300,11/15/2022 8:30
15283,11/15/2022 9:00,NSW1,6275,11/15/2022 9:00
15284,11/15/2022 9:30,NSW1,6280,11/15/2022 9:30
15285,11/15/2022 10:00,NSW1,6267,11/15/2022 10:00
15286,11/15/2022 10:30,NSW1,6363,11/15/2022 10:30
15287,11/15/2022 11:00,NSW1,6395,11/15/2022 11:00
15288,11/15/2022 11:30,NSW1,6224,11/15/2022 11:30
15289,11/15/2022 12:00,NSW1,6227,11/15/2022 12:00
15290,11/15/2022 12:30,NSW1,6175,11/15/2022 12:30
15291,11/15/2022 13:00,NSW1,6048,11/15/2022 13:00
15292,11/15/2022 13:30,NSW1,6122,11/15/2022 13:30
15293,11/15/2022 14:00,NSW1,6396,11/15/2022 14:00
15294,11/15/2022 14:30,NSW1,6348,11/15/2022 14:30
15295,11/15/2022 15:00,NSW1,6557,11/15/2022 15:00
15296,11/15/2022 15:30,NSW1,6830,11/15/2022 15:30
15297,11/15/2022 16:00,NSW1,7033,11/15/2022 16:00
15298,11/15/2022 16:30,NSW1,7337,11/15/2022 16:30
15299,11/15/2022 17:00,NSW1,7809,11/15/2022 17:00
15300,11/15/2022 17:30,NSW1,8044,11/15/2022 17:30
15301,11/15/2022 18:00,NSW1,8259,11/15/2022 18:00
15302,11/15/2022 18:30,NSW1,8385,11/15/2022 18:30
15303,11/15/2022 19:00,NSW1,8437,11/15/2022 19:00
15304,11/15/2022 19:30,NSW1,8432,11/15/2022 19:30
15305,11/15/2022 20:00,NSW1,8205,11/15/2022 20:00
15306,11/15/2022 20:30,NSW1,8013,11/15/2022 20:30
15307,11/15/2022 21:00,NSW1,7814,11/15/2022 21:00
15308,11/15/2022 21:30,NSW1,7733,11/15/2022 21:30
15309,11/15/2022 22:00,NSW1,7598,11/15/2022 22:00
15310,11/15/2022 22:30,NSW1,7529,11/15/2022 22:30
15311,11/15/2022 23:00,NSW1,7439,11/15/2022 23:00
15312,11/15/2022 23:30,NSW1,7295,11/15/2022 23:30
15313,11/16/2022 0:00,NSW1,7201,11/16/2022 0:00
15314,11/16/2022 0:30,NSW1,7000,11/16/2022 0:30
15315,11/16/2022 1:00,NSW1,6777,11/16/2022 1:00
15316,11/16/2022 1:30,NSW1,6526,11/16/2022 1:30
15317,11/16/2022 2:00,NSW1,6303,11/16/2022 2:00
15318,11/16/2022 2:30,NSW1,6142,11/16/2022 2:30
15319,11/16/2022 3:00,NSW1,6050,11/16/2022 3:00
15320,11/16/2022 3:30,NSW1,6076,11/16/2022 3:30
15321,11/16/2022 4:00,NSW1,6160,11/16/2022 4:00
15322,11/16/2022 4:30,NSW1,6383,11/16/2022 4:30
15323,11/16/2022 5:00,NSW1,6560,11/16/2022 5:00
15324,11/16/2022 5:30,NSW1,6908,11/16/2022 5:30
15325,11/16/2022 6:00,NSW1,7123,11/16/2022 6:00
15326,11/16/2022 6:30,NSW1,6920,11/16/2022 6:30
15327,11/16/2022 7:00,NSW1,6810,11/16/2022 7:00
15328,11/16/2022 7:30,NSW1,6819,11/16/2022 7:30
15329,11/16/2022 8:00,NSW1,6441,11/16/2022 8:00
15330,11/16/2022 8:30,NSW1,6170,11/16/2022 8:30
15331,11/16/2022 9:00,NSW1,6048,11/16/2022 9:00
15332,11/16/2022 9:30,NSW1,5916,11/16/2022 9:30
15333,11/16/2022 10:00,NSW1,5908,11/16/2022 10:00
15334,11/16/2022 10:30,NSW1,6006,11/16/2022 10:30
15335,11/16/2022 11:00,NSW1,6071,11/16/2022 11:00
15336,11/16/2022 11:30,NSW1,6206,11/16/2022 11:30
15337,11/16/2022 12:00,NSW1,6052,11/16/2022 12:00
15338,11/16/2022 12:30,NSW1,6235,11/16/2022 12:30
15339,11/16/2022 13:00,NSW1,6536,11/16/2022 13:00
15340,11/16/2022 13:30,NSW1,6410,11/16/2022 13:30
15341,11/16/2022 14:00,NSW1,6087,11/16/2022 14:00
15342,11/16/2022 14:30,NSW1,6030,11/16/2022 14:30
15343,11/16/2022 15:00,NSW1,6317,11/16/2022 15:00
15344,11/16/2022 15:30,NSW1,6735,11/16/2022 15:30
15345,11/16/2022 16:00,NSW1,6979,11/16/2022 16:00
15346,11/16/2022 16:30,NSW1,7171,11/16/2022 16:30
15347,11/16/2022 17:00,NSW1,7522,11/16/2022 17:00
15348,11/16/2022 17:30,NSW1,7805,11/16/2022 17:30
15349,11/16/2022 18:00,NSW1,8140,11/16/2022 18:00
15350,11/16/2022 18:30,NSW1,8207,11/16/2022 18:30
15351,11/16/2022 19:00,NSW1,8302,11/16/2022 19:00
15352,11/16/2022 19:30,NSW1,8311,11/16/2022 19:30
15353,11/16/2022 20:00,NSW1,8182,11/16/2022 20:00
15354,11/16/2022 20:30,NSW1,8040,11/16/2022 20:30
15355,11/16/2022 21:00,NSW1,7848,11/16/2022 21:00
15356,11/16/2022 21:30,NSW1,7751,11/16/2022 21:30
15357,11/16/2022 22:00,NSW1,7614,11/16/2022 22:00
15358,11/16/2022 22:30,NSW1,7548,11/16/2022 22:30
15359,11/16/2022 23:00,NSW1,7449,11/16/2022 23:00
15360,11/16/2022 23:30,NSW1,7348,11/16/2022 23:30
15361,11/17/2022 0:00,NSW1,7272,11/17/2022 0:00
15362,11/17/2022 0:30,NSW1,7131,11/17/2022 0:30
15363,11/17/2022 1:00,NSW1,6912,11/17/2022 1:00
15364,11/17/2022 1:30,NSW1,6692,11/17/2022 1:30
15365,11/17/2022 2:00,NSW1,6488,11/17/2022 2:00
15366,11/17/2022 2:30,NSW1,6337,11/17/2022 2:30
15367,11/17/2022 3:00,NSW1,6220,11/17/2022 3:00
15368,11/17/2022 3:30,NSW1,6244,11/17/2022 3:30
15369,11/17/2022 4:00,NSW1,6323,11/17/2022 4:00
15370,11/17/2022 4:30,NSW1,6516,11/17/2022 4:30
15371,11/17/2022 5:00,NSW1,6741,11/17/2022 5:00
15372,11/17/2022 5:30,NSW1,7131,11/17/2022 5:30
15373,11/17/2022 6:00,NSW1,7401,11/17/2022 6:00
15374,11/17/2022 6:30,NSW1,7414,11/17/2022 6:30
15375,11/17/2022 7:00,NSW1,7235,11/17/2022 7:00
15376,11/17/2022 7:30,NSW1,6865,11/17/2022 7:30
15377,11/17/2022 8:00,NSW1,6361,11/17/2022 8:00
15378,11/17/2022 8:30,NSW1,5997,11/17/2022 8:30
15379,11/17/2022 9:00,NSW1,5645,11/17/2022 9:00
15380,11/17/2022 9:30,NSW1,5389,11/17/2022 9:30
15381,11/17/2022 10:00,NSW1,5260,11/17/2022 10:00
15382,11/17/2022 10:30,NSW1,5223,11/17/2022 10:30
15383,11/17/2022 11:00,NSW1,5272,11/17/2022 11:00
15384,11/17/2022 11:30,NSW1,5220,11/17/2022 11:30
15385,11/17/2022 12:00,NSW1,5236,11/17/2022 12:00
15386,11/17/2022 12:30,NSW1,5277,11/17/2022 12:30
15387,11/17/2022 13:00,NSW1,5286,11/17/2022 13:00
15388,11/17/2022 13:30,NSW1,5331,11/17/2022 13:30
15389,11/17/2022 14:00,NSW1,5309,11/17/2022 14:00
15390,11/17/2022 14:30,NSW1,5344,11/17/2022 14:30
15391,11/17/2022 15:00,NSW1,5542,11/17/2022 15:00
15392,11/17/2022 15:30,NSW1,5863,11/17/2022 15:30
15393,11/17/2022 16:00,NSW1,6281,11/17/2022 16:00
15394,11/17/2022 16:30,NSW1,6696,11/17/2022 16:30
15395,11/17/2022 17:00,NSW1,7214,11/17/2022 17:00
15396,11/17/2022 17:30,NSW1,7575,11/17/2022 17:30
15397,11/17/2022 18:00,NSW1,7973,11/17/2022 18:00
15398,11/17/2022 18:30,NSW1,8164,11/17/2022 18:30
15399,11/17/2022 19:00,NSW1,8244,11/17/2022 19:00
15400,11/17/2022 19:30,NSW1,8348,11/17/2022 19:30
15401,11/17/2022 20:00,NSW1,8254,11/17/2022 20:00
15402,11/17/2022 20:30,NSW1,8050,11/17/2022 20:30
15403,11/17/2022 21:00,NSW1,7758,11/17/2022 21:00
15404,11/17/2022 21:30,NSW1,7720,11/17/2022 21:30
15405,11/17/2022 22:00,NSW1,7643,11/17/2022 22:00
15406,11/17/2022 22:30,NSW1,7603,11/17/2022 22:30
15407,11/17/2022 23:00,NSW1,7526,11/17/2022 23:00
15408,11/17/2022 23:30,NSW1,7353,11/17/2022 23:30
15409,11/18/2022 0:00,NSW1,7297,11/18/2022 0:00
15410,11/18/2022 0:30,NSW1,7109,11/18/2022 0:30
15411,11/18/2022 1:00,NSW1,6887,11/18/2022 1:00
15412,11/18/2022 1:30,NSW1,6625,11/18/2022 1:30
15413,11/18/2022 2:00,NSW1,6393,11/18/2022 2:00
15414,11/18/2022 2:30,NSW1,6270,11/18/2022 2:30
15415,11/18/2022 3:00,NSW1,6168,11/18/2022 3:00
15416,11/18/2022 3:30,NSW1,6227,11/18/2022 3:30
15417,11/18/2022 4:00,NSW1,6278,11/18/2022 4:00
15418,11/18/2022 4:30,NSW1,6440,11/18/2022 4:30
15419,11/18/2022 5:00,NSW1,6684,11/18/2022 5:00
15420,11/18/2022 5:30,NSW1,6998,11/18/2022 5:30
15421,11/18/2022 6:00,NSW1,7174,11/18/2022 6:00
15422,11/18/2022 6:30,NSW1,7188,11/18/2022 6:30
15423,11/18/2022 7:00,NSW1,7077,11/18/2022 7:00
15424,11/18/2022 7:30,NSW1,6838,11/18/2022 7:30
15425,11/18/2022 8:00,NSW1,6406,11/18/2022 8:00
15426,11/18/2022 8:30,NSW1,6036,11/18/2022 8:30
15427,11/18/2022 9:00,NSW1,5795,11/18/2022 9:00
15428,11/18/2022 9:30,NSW1,5559,11/18/2022 9:30
15429,11/18/2022 10:00,NSW1,5575,11/18/2022 10:00
15430,11/18/2022 10:30,NSW1,5560,11/18/2022 10:30
15431,11/18/2022 11:00,NSW1,5622,11/18/2022 11:00
15432,11/18/2022 11:30,NSW1,5499,11/18/2022 11:30
15433,11/18/2022 12:00,NSW1,5379,11/18/2022 12:00
15434,11/18/2022 12:30,NSW1,5348,11/18/2022 12:30
15435,11/18/2022 13:00,NSW1,5401,11/18/2022 13:00
15436,11/18/2022 13:30,NSW1,5445,11/18/2022 13:30
15437,11/18/2022 14:00,NSW1,5458,11/18/2022 14:00
15438,11/18/2022 14:30,NSW1,5525,11/18/2022 14:30
15439,11/18/2022 15:00,NSW1,5684,11/18/2022 15:00
15440,11/18/2022 15:30,NSW1,5968,11/18/2022 15:30
15441,11/18/2022 16:00,NSW1,6349,11/18/2022 16:00
15442,11/18/2022 16:30,NSW1,6790,11/18/2022 16:30
15443,11/18/2022 17:00,NSW1,7221,11/18/2022 17:00
15444,11/18/2022 17:30,NSW1,7467,11/18/2022 17:30
15445,11/18/2022 18:00,NSW1,7740,11/18/2022 18:00
15446,11/18/2022 18:30,NSW1,7851,11/18/2022 18:30
15447,11/18/2022 19:00,NSW1,7953,11/18/2022 19:00
15448,11/18/2022 19:30,NSW1,8031,11/18/2022 19:30
15449,11/18/2022 20:00,NSW1,7955,11/18/2022 20:00
15450,11/18/2022 20:30,NSW1,7780,11/18/2022 20:30
15451,11/18/2022 21:00,NSW1,7620,11/18/2022 21:00
15452,11/18/2022 21:30,NSW1,7609,11/18/2022 21:30
15453,11/18/2022 22:00,NSW1,7572,11/18/2022 22:00
15454,11/18/2022 22:30,NSW1,7531,11/18/2022 22:30
15455,11/18/2022 23:00,NSW1,7443,11/18/2022 23:00
15456,11/18/2022 23:30,NSW1,7327,11/18/2022 23:30
15457,11/19/2022 0:00,NSW1,7208,11/19/2022 0:00
15458,11/19/2022 0:30,NSW1,7067,11/19/2022 0:30
15459,11/19/2022 1:00,NSW1,6796,11/19/2022 1:00
15460,11/19/2022 1:30,NSW1,6523,11/19/2022 1:30
15461,11/19/2022 2:00,NSW1,6299,11/19/2022 2:00
15462,11/19/2022 2:30,NSW1,6167,11/19/2022 2:30
15463,11/19/2022 3:00,NSW1,6070,11/19/2022 3:00
15464,11/19/2022 3:30,NSW1,6010,11/19/2022 3:30
15465,11/19/2022 4:00,NSW1,6046,11/19/2022 4:00
15466,11/19/2022 4:30,NSW1,6100,11/19/2022 4:30
15467,11/19/2022 5:00,NSW1,6154,11/19/2022 5:00
15468,11/19/2022 5:30,NSW1,6196,11/19/2022 5:30
15469,11/19/2022 6:00,NSW1,6237,11/19/2022 6:00
15470,11/19/2022 6:30,NSW1,6189,11/19/2022 6:30
15471,11/19/2022 7:00,NSW1,6104,11/19/2022 7:00
15472,11/19/2022 7:30,NSW1,5965,11/19/2022 7:30
15473,11/19/2022 8:00,NSW1,5833,11/19/2022 8:00
15474,11/19/2022 8:30,NSW1,5591,11/19/2022 8:30
15475,11/19/2022 9:00,NSW1,5244,11/19/2022 9:00
15476,11/19/2022 9:30,NSW1,5066,11/19/2022 9:30
15477,11/19/2022 10:00,NSW1,4937,11/19/2022 10:00
15478,11/19/2022 10:30,NSW1,4736,11/19/2022 10:30
15479,11/19/2022 11:00,NSW1,4653,11/19/2022 11:00
15480,11/19/2022 11:30,NSW1,4737,11/19/2022 11:30
15481,11/19/2022 12:00,NSW1,4646,11/19/2022 12:00
15482,11/19/2022 12:30,NSW1,4600,11/19/2022 12:30
15483,11/19/2022 13:00,NSW1,4693,11/19/2022 13:00
15484,11/19/2022 13:30,NSW1,4806,11/19/2022 13:30
15485,11/19/2022 14:00,NSW1,4892,11/19/2022 14:00
15486,11/19/2022 14:30,NSW1,5078,11/19/2022 14:30
15487,11/19/2022 15:00,NSW1,5638,11/19/2022 15:00
15488,11/19/2022 15:30,NSW1,5865,11/19/2022 15:30
15489,11/19/2022 16:00,NSW1,6252,11/19/2022 16:00
15490,11/19/2022 16:30,NSW1,6664,11/19/2022 16:30
15491,11/19/2022 17:00,NSW1,7008,11/19/2022 17:00
15492,11/19/2022 17:30,NSW1,7361,11/19/2022 17:30
15493,11/19/2022 18:00,NSW1,7631,11/19/2022 18:00
15494,11/19/2022 18:30,NSW1,7722,11/19/2022 18:30
15495,11/19/2022 19:00,NSW1,7723,11/19/2022 19:00
15496,11/19/2022 19:30,NSW1,7748,11/19/2022 19:30
15497,11/19/2022 20:00,NSW1,7672,11/19/2022 20:00
15498,11/19/2022 20:30,NSW1,7524,11/19/2022 20:30
15499,11/19/2022 21:00,NSW1,7373,11/19/2022 21:00
15500,11/19/2022 21:30,NSW1,7260,11/19/2022 21:30
15501,11/19/2022 22:00,NSW1,7185,11/19/2022 22:00
15502,11/19/2022 22:30,NSW1,7122,11/19/2022 22:30
15503,11/19/2022 23:00,NSW1,7004,11/19/2022 23:00
15504,11/19/2022 23:30,NSW1,6853,11/19/2022 23:30
15505,11/20/2022 0:00,NSW1,6730,11/20/2022 0:00
15506,11/20/2022 0:30,NSW1,6607,11/20/2022 0:30
15507,11/20/2022 1:00,NSW1,6440,11/20/2022 1:00
15508,11/20/2022 1:30,NSW1,6193,11/20/2022 1:30
15509,11/20/2022 2:00,NSW1,6038,11/20/2022 2:00
15510,11/20/2022 2:30,NSW1,5975,11/20/2022 2:30
15511,11/20/2022 3:00,NSW1,5921,11/20/2022 3:00
15512,11/20/2022 3:30,NSW1,5863,11/20/2022 3:30
15513,11/20/2022 4:00,NSW1,5860,11/20/2022 4:00
15514,11/20/2022 4:30,NSW1,5890,11/20/2022 4:30
15515,11/20/2022 5:00,NSW1,5892,11/20/2022 5:00
15516,11/20/2022 5:30,NSW1,5893,11/20/2022 5:30
15517,11/20/2022 6:00,NSW1,5842,11/20/2022 6:00
15518,11/20/2022 6:30,NSW1,5798,11/20/2022 6:30
15519,11/20/2022 7:00,NSW1,5760,11/20/2022 7:00
15520,11/20/2022 7:30,NSW1,5717,11/20/2022 7:30
15521,11/20/2022 8:00,NSW1,5513,11/20/2022 8:00
15522,11/20/2022 8:30,NSW1,5397,11/20/2022 8:30
15523,11/20/2022 9:00,NSW1,5185,11/20/2022 9:00
15524,11/20/2022 9:30,NSW1,5070,11/20/2022 9:30
15525,11/20/2022 10:00,NSW1,4847,11/20/2022 10:00
15526,11/20/2022 10:30,NSW1,4807,11/20/2022 10:30
15527,11/20/2022 11:00,NSW1,4737,11/20/2022 11:00
15528,11/20/2022 11:30,NSW1,4589,11/20/2022 11:30
15529,11/20/2022 12:00,NSW1,4481,11/20/2022 12:00
15530,11/20/2022 12:30,NSW1,4495,11/20/2022 12:30
15531,11/20/2022 13:00,NSW1,4515,11/20/2022 13:00
15532,11/20/2022 13:30,NSW1,4597,11/20/2022 13:30
15533,11/20/2022 14:00,NSW1,4697,11/20/2022 14:00
15534,11/20/2022 14:30,NSW1,4864,11/20/2022 14:30
15535,11/20/2022 15:00,NSW1,5174,11/20/2022 15:00
15536,11/20/2022 15:30,NSW1,5499,11/20/2022 15:30
15537,11/20/2022 16:00,NSW1,5903,11/20/2022 16:00
15538,11/20/2022 16:30,NSW1,6417,11/20/2022 16:30
15539,11/20/2022 17:00,NSW1,6950,11/20/2022 17:00
15540,11/20/2022 17:30,NSW1,7345,11/20/2022 17:30
15541,11/20/2022 18:00,NSW1,7687,11/20/2022 18:00
15542,11/20/2022 18:30,NSW1,7828,11/20/2022 18:30
15543,11/20/2022 19:00,NSW1,7903,11/20/2022 19:00
15544,11/20/2022 19:30,NSW1,7953,11/20/2022 19:30
15545,11/20/2022 20:00,NSW1,7874,11/20/2022 20:00
